flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3180,24,16,8,8,81.875,0.00078932
3181,23,23,0,46,12.0435,5.984e-05
3182,12,8,4,8,73.125,0.00029208
3183,14,14,0,28,12,3.44e-05
3184,30,21,9,8,79.4762,0.00105288
3185,6,6,0,12,12,1.36e-05
3186,21,18,3,8,71.7778,0.00090544
3187,17,17,0,34,12.0588,4.288e-05
3188,37,31,6,10,81.871,0.00165008
3189,11,11,0,22,12,2.336e-05
3190,26,26,0,52,12.0385,5.808e-05
3191,86,72,20,10,72.0694,0.00412568
3192,51,51,0,102,12.0392,0.00011872
3193,26,26,0,8,77.6154,0.00136964
3194,100,98,2,8,79.7347,0.00571188
3195,14,14,0,28,12,2.928e-05
3196,66,56,10,8,83.1786,0.00318636
3197,68,68,0,136,12.0441,0.00015312
3198,15,15,0,8,78.6,0.00070444
3199,43,43,0,86,12.0465,0.00011264
3200,9,9,0,18,12,1.888e-05
3201,211,155,71,10,77.329,0.00916872
3202,121,121,0,242,12.0661,0.00033152
3203,31,25,6,8,73.6,0.00131924
3204,144,131,17,8,69.9771,0.00769844
3205,22,13,9,8,72.9231,0.00056116
3206,15,15,0,30,12,3.168e-05
3207,88,88,0,176,12.0568,0.00021232
3208,46,37,9,10,70.4324,0.00199704
3209,9,9,0,18,12,1.952e-05
3210,33,24,13,8,73.25,0.00124724
3211,34,34,0,68,12.0588,9.104e-05
3212,95,91,4,8,66.4396,0.0052884
3213,17,14,3,8,78.0714,0.00065436
3214,19,19,0,38,12.0526,4.832e-05
3215,57,57,0,114,12.0526,0.00012768
3216,9,9,0,18,12,1.984e-05
3217,111,97,20,10,64.0928,0.00559816
3218,63,56,7,8,63.7857,0.003182
3219,73,73,0,146,12.0548,0.00018144
3220,37,37,0,74,12.0541,8.16e-05
3221,457,408,56,10,67.4681,0.0244044
3222,361,361,0,722,12.0693,0.00105024
3223,21,21,0,8,65.7619,0.00104824
3224,12,12,0,24,12,2.512e-05
3225,30,23,7,10,74.7391,0.00111848
3226,17,12,5,8,76.8333,0.00051636
3227,20,20,0,40,12.05,5.2e-05
3228,9,9,0,18,12,2.016e-05
3229,19,19,0,8,62.9474,0.00096336
3230,11,11,0,22,12,2.304e-05
3231,20,20,0,8,50.5,0.00102024
3232,11,11,0,22,12,2.304e-05
3233,39,39,0,8,35.9487,0.00214892
3234,45,45,0,8,45.7556,0.00251992
3235,21,21,0,42,12.0476,4.384e-05
3236,24,24,0,48,12.0417,5.008e-05
3237,40,40,0,8,46.725,0.00224368
3238,21,21,0,42,12.0476,4.384e-05
3239,176,136,53,8,66.0588,0.00800764
3240,104,104,0,208,12.0577,0.0002776
3241,17,17,0,8,44.8824,0.00083056
3242,10,10,0,20,12,2.096e-05
3243,90,78,16,8,68.0128,0.00452552
3244,128,114,17,8,74.2368,0.00668692
3245,52,52,0,104,12.0577,0.00012752
3246,78,78,0,156,12.0513,0.00019152
3247,34,26,16,8,75.8077,0.00135044
3248,202,182,22,8,59.4341,0.0108314
3249,63,54,9,8,78.6481,0.00307664
3250,21,21,0,42,12.0476,5.024e-05
3251,115,115,0,230,12.0522,0.00025376
3252,151,117,44,8,78.7863,0.00687212
3253,82,82,0,164,12.061,0.00021296
3254,16,16,0,8,71.625,0.00078004
3255,65,54,11,10,78.6852,0.00303176
3256,75,60,19,10,82.5,0.0033452
3257,9,9,0,18,12,1.888e-05
3258,50,50,0,100,12.06,0.00012816
3259,50,50,0,100,12.06,0.00012208
3260,52,44,8,10,77.6364,0.00245528
3261,117,110,7,8,78.2455,0.0064642
3262,41,41,0,82,12.0488,0.00010752
3263,126,115,11,8,78.3304,0.00676496
3264,73,73,0,146,12.0548,0.00016672
3265,52,44,8,8,79.5909,0.00247796
3266,81,81,0,162,12.0494,0.00019392
3267,57,48,9,8,79.6458,0.00268212
3268,145,135,10,8,75.8,0.00795012
3269,34,34,0,68,12.0588,7.952e-05
3270,37,37,0,74,12.0541,8.704e-05
3271,81,81,0,162,12.0494,0.00018016
3272,17,17,0,8,80.4706,0.00079748
3273,98,79,25,8,79.3924,0.00458596
3274,93,77,17,10,79.5065,0.004434
3275,10,10,0,20,12,2.096e-05
3276,63,63,0,126,12.0476,0.0001552
3277,66,66,0,132,12.0606,0.00016496
3278,15,14,1,8,82.5714,0.00061832
3279,8,8,0,16,12,1.712e-05
3280,44,31,15,8,79.7742,0.0016784
3281,81,74,7,8,81.1081,0.00425432
3282,62,52,13,10,80.6923,0.00296296
3283,48,37,20,8,58.7297,0.00204356
3284,24,24,0,48,12.0417,5.872e-05
3285,108,92,18,8,66.2283,0.00535372
3286,59,59,0,118,12.0508,0.00014848
3287,47,47,0,94,12.0426,0.00011776
3288,22,22,0,44,12.0455,4.688e-05
3289,51,44,7,8,76.5909,0.00243736
3290,157,131,27,8,60.2748,0.00770176
3291,75,75,0,150,12.0533,0.0001728
3292,35,35,0,70,12.0571,8.416e-05
3293,37,30,7,8,83.2,0.00159284
3294,43,32,14,8,76.5,0.00173232
3295,15,9,10,8,62.5556,0.00036436
3296,159,139,21,8,69.2518,0.00822604
3297,25,25,0,50,12.04,6.144e-05
3298,27,27,0,54,12.037,6.688e-05
3299,6,6,0,12,12,1.264e-05
3300,113,113,0,226,12.0619,0.00028256
3301,83,69,14,8,81.5652,0.00399332
3302,54,54,0,108,12.0556,0.00014096
3303,48,39,11,8,70.2308,0.00212712
3304,54,45,11,8,59.1556,0.0025118
3305,34,34,0,68,12.0588,8.368e-05
3306,30,30,0,60,12.0333,6.64e-05
3307,14,14,0,8,70.3571,0.0006156
3308,8,8,0,16,12,1.68e-05
3309,9,9,0,8,48.3333,0.00032356
3310,32,32,0,8,57.75,0.00173708
3311,6,6,0,12,12,1.264e-05
3312,17,17,0,34,12,3.552e-05
3313,34,34,0,8,53.6176,0.00182584
3314,18,18,0,36,12,3.76e-05
3315,22,22,0,8,52.3636,0.0011002
3316,23,23,0,8,62.2174,0.00120636
3317,17,17,0,8,63.4118,0.00082668
3318,12,12,0,24,12,2.512e-05
3319,13,13,0,26,12,2.72e-05
3320,10,10,0,20,12,2.096e-05
3321,28,28,0,8,47.5357,0.00150188
3322,15,15,0,30,12,3.136e-05
3323,112,96,18,10,66.5625,0.00552208
3324,62,62,0,124,12.0484,0.00014832
3325,104,93,11,8,72.4624,0.00541436
3326,48,38,10,10,79.2632,0.00211208
3327,71,71,0,142,12.0563,0.00017856
3328,31,31,0,62,12.0323,7.584e-05
3329,37,37,0,74,12.0541,8.96e-05
3330,23,23,0,8,69.8696,0.0011764
3331,61,53,9,8,74.283,0.002987
3332,133,119,14,8,81.5294,0.00701976
3333,13,13,0,26,12,2.72e-05
3334,32,32,0,64,12.0312,7.056e-05
3335,94,94,0,188,12.0638,0.00024848
3336,51,41,13,8,74.1463,0.00229816
3337,23,12,12,8,80.25,0.00054628
3338,28,28,0,56,12.0357,6.48e-05
3339,9,9,0,18,12,1.984e-05
3340,85,74,12,8,78.8243,0.00424448
3341,27,18,11,8,80.7778,0.0008952
3342,78,67,13,8,77.7015,0.00386656
3343,61,61,0,122,12.0492,0.00015136
3344,15,15,0,30,12,3.68e-05
3345,23,13,12,8,76.0769,0.00056636
3346,23,15,8,8,79.6,0.00067848
3347,61,61,0,122,12.0656,0.00016096
3348,52,43,9,8,73.2326,0.00238392
3349,11,11,0,22,12,2.592e-05
3350,65,60,5,10,74.25,0.00342776
3351,39,39,0,78,12.0513,9.696e-05
3352,66,53,13,8,75.3774,0.00299488
3353,55,55,0,110,12.0545,0.00014592
3354,41,41,0,82,12.0488,0.00010752
3355,51,41,10,10,78.3415,0.00224008
3356,31,23,8,8,68.6087,0.00120404
3357,33,33,0,66,12.0606,8.448e-05
3358,19,19,0,38,12.0526,4.512e-05
3359,15,15,0,8,77.6667,0.0007214
3360,24,16,8,8,59.0625,0.00074656
3361,45,45,0,6,62.7111,0.0025464
3362,9,9,0,18,12,1.888e-05
3363,14,14,0,28,12,3.408e-05
3364,10,10,0,8,59.4,0.0004114
3365,24,24,0,48,12.0417,5.008e-05
3366,6,6,0,12,12,1.264e-05
3367,87,87,0,174,12.0575,0.00021696
3368,30,30,0,8,62.7,0.0016196
3369,16,16,0,32,12,3.344e-05
3370,17,17,0,8,52,0.00080504
3371,82,75,7,8,71.68,0.00433876
3372,10,10,0,20,12,2.096e-05
3373,44,44,0,88,12.0455,0.00010064
3374,6,6,0,8,67.6667,0.00017152
3375,43,35,8,8,73.0571,0.00193924
3376,4,4,0,8,12,8.48e-06
3377,26,26,0,52,12.0385,6.608e-05
3378,61,56,5,8,76.1071,0.00320748
3379,18,17,1,8,75.8235,0.0008392
3380,40,38,2,10,78.7632,0.00207848
