flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3233,19,19,0,38,12.0526,4.8e-05
3234,48,48,0,96,12.0417,0.00011408
3235,14,14,0,8,77.5,0.00063352
3236,19,19,0,8,72.4737,0.00093368
3237,8,8,0,16,12,1.68e-05
3238,97,97,0,8,83.5052,0.00567876
3239,11,11,0,22,12,2.304e-05
3240,50,50,0,100,12.04,0.00010416
3241,52,31,27,8,70.3226,0.00167032
3242,29,29,0,58,12.0345,7.072e-05
3243,13,13,0,8,51.8462,0.00059116
3244,8,8,0,16,12,1.68e-05
3245,84,66,29,8,75.8939,0.00380188
3246,81,42,57,8,75.1667,0.00230716
3247,46,46,0,92,12.0435,0.0001048
3248,35,35,0,70,12.0571,8.544e-05
3249,20,18,2,8,84.1667,0.00086288
3250,10,10,0,20,12,2.16e-05
3251,31,22,9,8,73.5455,0.00112568
3252,12,11,1,8,82.4545,0.00045652
3253,15,15,0,30,12,3.296e-05
3254,161,131,30,10,75.8931,0.00763352
3255,7,7,0,14,12,1.472e-05
3256,59,41,18,8,65.2439,0.00227764
3257,102,102,0,204,12.0588,0.00026192
3258,34,34,0,68,12.0588,8.528e-05
3259,25,25,0,8,60.32,0.0012902
3260,14,14,0,28,12,2.928e-05
3261,53,46,7,8,81.9348,0.00259092
3262,38,38,0,76,12.0526,9.136e-05
3263,14,14,0,8,72.7143,0.0006364
3264,30,23,7,8,77.8696,0.00118324
3265,8,8,0,16,12,1.68e-05
3266,14,14,0,28,12,2.992e-05
3267,87,79,9,8,79.1519,0.00459848
3268,114,98,16,10,69.2755,0.00569816
3269,61,61,0,122,12.0492,0.00015232
3270,83,83,0,166,12.0602,0.00023552
3271,42,25,32,8,49,0.00128132
3272,23,23,0,46,12.0435,5.952e-05
3273,23,23,0,8,30.9565,0.00118356
3274,13,13,0,26,12,2.72e-05
3275,30,30,0,8,37.2667,0.0016336
3276,16,16,0,32,12,3.344e-05
